ID_ASO;EAN;NAZWA;ID_WALUTA;CENA_NETTO;VAT;ID_JED;ID_PROD
1608057;59003940;WAFLE FAMIL. mleczno-czekoladowe 180g JUTRZENKA.;PLN;3,69;23;SZT;JUTRZENKA
1608061A;59003520;06 waf.duża paczka famil.śm.450g JUTRZENKA.;PLN;4,9;23;SZT;JUTRZENKA
1608101;59003940;WAFLE famil. 2GO czek.-mlecz. 100g JUTRZENKA.;PLN;2,63;23;SZT;JUTRZENKA
1608101A;59003940;06 WAFLE famil. 2GO czek.-mlecz. 100g JUTRZENKA.;PLN;1,25;23;SZT;JUTRZENKA
1608101B;59003940;!!! WAFLE famil. 2GO czek.-mlecz. 150g JUTRZENKA.;PLN;3,69;0;SZT;JUTRZENKA
1608121;59003940;batonik WAF. famil. 2GO czek.-mlecz. 20g JUTRZENKA;PLN;0,96;23;SZT;JUTRZENKA
1608121A;59003940;05 batonik WAF. famil. 2GO czek.-mlecz. 20g JUTRZENKA;PLN;0,35;23;SZT;JUTRZENKA
1608502;59003523;WAFLE CYTRYNOWE LUZ JUTRZENKA.;PLN;14,16;0;KG;JUTRZENKA
1608503;59003523;WAFLE KAKAOWE LUZ JUTRZENKA.;PLN;12,55;23;KG;JUTRZENKA
1608503A;59003523;"""3K"" WAFLE KAKAOWE LUZ JUTRZENKA.";PLN;8,8;23;KG;JUTRZENKA
1608504;59003523;07 WAFLE ŚMIETANKOWE LUZ JUTRZENKA.;PLN;5,99;23;KG;JUTRZENKA
1608504A;59003523;WAFLE ŚMIETANKOWE LUZ JUTRZENKA.;PLN;22,71;0;KG;JUTRZENKA
1608505;59003523;WAFLE KAKA-ORZECH LUZ JUTRZENKA.;PLN;12,55;23;KG;JUTRZENKA
1608505A;59003523;"""3K"" WAFLE KAKA-ORZECH LUZ JUTRZENKA.";PLN;8,8;23;KG;JUTRZENKA
1608506;59003523;07 WAFLE KAK-ŚMIET LUZ JUTRZENKA.;PLN;5,99;23;KG;JUTRZENKA
1608506A;59003523;WAFLE KAK-ŚMIET LUZ JUTRZENKA.;PLN;22,71;0;KG;JUTRZENKA
1608507;59003523;WAFLE ŚMIET-ORZECH LUZ JUTRZENKA.;PLN;12,55;23;KG;JUTRZENKA
1608507A;59003523;03 wafle ŚMIET-ORZECH LUZ JUTRZENKA;PLN;6,8;23;KG;JUTRZENKA
1608551;59099906;11 WAFLE fam. 2GO mlecz.-czek. LUZ JUTRZENKA.;PLN;6,9;23;KG;JUTRZENKA
1608998;59003521;STAND FAMILIJNE MIX 37,88kg JUTRZENKA.;PLN;882,64;0;SZT;JUTRZENKA
1608999;59003521;STAND FAMILIJNE 35,6kg JUTRZENKA.;PLN;526,25;23;SZT;JUTRZENKA
1609011;59003520;12 ŻELKI MIŚKI 90g (45) JUTRZENKA.;PLN;0,91;23;SZT;JUTRZENKA
1609011B;59003520;ŻELKI MIŚKI 90g JUTRZENKA.;PLN;3,18;23;SZT;JUTRZENKA
1609012;59003520;ŻELKI MIŚKI charakterne 180g JUTRZENKA.;PLN;3,54;23;SZT;JUTRZENKA
1609013;59003520;01 żelki piłkarze 90g JUTRZENKA.;PLN;0,73;23;SZT;JUTRZENKA
1609014;59003520;06 ŻELKI kwaśne MIŚKI 90g JUTRZENKA.;PLN;0,65;23;SZT;JUTRZENKA
1609021;59003520;nowość ŻELKI AKUKU! ZDROWOCKI 90g JUTRZENKA.;PLN;3,18;23;SZT;JUTRZENKA
1609022;59003520;nowość ŻELKI AKUKU! WĘŻE I PAJĄKI 90g JUTRZENKA.;PLN;3,18;23;SZT;JUTRZENKA
1609023;59003520;nowość ŻELKI AKUKU! MIŚKI KWAŚNE 90g JUTRZENKA.;PLN;2,36;23;SZT;JUTRZENKA
1609024;59003520;nowość ŻELKI AKUKU! MIŚKI CHARAKTERNE 90g JUTRZENKA.;PLN;3,18;23;SZT;JUTRZENKA
1609025;59003520;nowość ŻELKI AKUKU! TE NADZIANE OWOCKI 90g JUTRZENKA.;PLN;3,18;23;SZT;JUTRZENKA
1609026;59003520;nowość ŻELKI AKUKU! TE NADZIANE PYSZCZKI 90g JUTRZENKA.;PLN;3,18;23;SZT;JUTRZENKA
1609031;0;nowość ŻELKI AKUKU! vege OWOCKI 75g JUTRZENKA.;PLN;2,68;23;SZT;JUTRZENKA
1609051;59003520;ŻELKI AKUKU! OWOCKI 90g JUTRZENKA.;PLN;2,35;23;SZT;JUTRZENKA
1609051A;59003520;02 żelki akuku! owocki (8) 90g JUTRZENKA.;PLN;1,8;23;SZT;JUTRZENKA
1609052;59003520;ŻELKI AKUKU! MIŚKI NADZ. 90g JUTRZENKA.;PLN;2,35;23;SZT;JUTRZENKA
1609052A;59003520;02 żelki akuku! miśki nadz. (8) 90g JUTRZENKA.;PLN;1,8;23;SZT;JUTRZENKA
1609053;59003520;ŻELKI AKUKU! PYSZCZKI 90g JUTRZENKA.;PLN;2,35;23;SZT;JUTRZENKA
1609054;59003520;ŻELKI AKUKU! ROZETKI 90g JUTRZENKA.;PLN;1,97;23;SZT;JUTRZENKA
1609054A;59003520;02 żelki akuku! rozetki 90g JUTRZENKA.;PLN;0,88;23;SZT;JUTRZENKA
1609055;59003520;ŻELKI AKUKU! SERDUSZKA 90g JUTRZENKA.;PLN;2,35;23;SZT;JUTRZENKA
1609055A;59003520;00 ŻELKI AKUKU! SERDUSZKA (8) 90g JUTRZENKA.;PLN;1,33;23;SZT;JUTRZENKA
1609056;59003520;ŻELKI AKUKU! CYTRUSKI 90g JUTRZENKA.;PLN;1,88;23;SZT;JUTRZENKA
1609056A;59003520;01 żelki akuku! cytruski 90g JUTRZENKA.;PLN;0,56;23;SZT;JUTRZENKA
1609057;59003520;ŻELKI AKUKU! ZAJĄCZKI 90g JUTRZENKA.;PLN;1,63;23;SZT;JUTRZENKA
1609058;59003520;09 ŻELKI AKUKU! SKŁADAKI GRUSZKA 90g JUTRZENKA.;PLN;1,1;23;SZT;JUTRZENKA
1609059;59003520;08 ŻELKI AKUKU! SKŁADAKI TRUSKAWKOWE 90g JUTRZENKA.;PLN;1,1;23;SZT;JUTRZENKA
1609101;59003520;02 żelki (KUBEK) 180g JUTRZENKA.;PLN;1,33;23;SZT;JUTRZENKA
1609998;0;gratis!!! ŻELKI AKUKU! OWOCKI 90g (4dis+1dis) JUTRZENKA.;PLN;0,01;23;SZT;JUTRZENKA
1609999;59003521;STAND PROMOCYJNY AKUKU/MIŚKI 16,02 JUTRZENKA.;PLN;275,6;23;SZT;JUTRZENKA
1610001A;59003520;06 akuku! lizaki nadziewane owocowe 8g (150) JUTRZENKA.;PLN;0,21;23;SZT;JUTRZENKA
1699201;59003520;WN BAKALIE MIX 200g JUTRZENKA.;PLN;6,5;23;SZT;JUTRZENKA
1699201A;59003520;03 bakalie mix ( 12 !!! ) 200g JUTRZENKA.;PLN;2,95;23;SZT;JUTRZENKA
1699201AA;59003520;03 bakalie mix ( 8 !!! ) 200g JUTRZENKA.;PLN;2,95;23;SZT;JUTRZENKA
1699600;59003520;BN JEŻYKI PIERNIKOWE 140g JUTRZENKA.;PLN;4,05;23;SZT;JUTRZENKA
1699601;59003520;BN JEŻYKI CLASSIC 140g JUTRZENKA.;PLN;3,73;23;SZT;JUTRZENKA
1699603;59003520;JEŻYKI Z KOKOSEM 140g JUTRZENKA.;PLN;3,2;23;SZT;JUTRZENKA
1699604A;59003520;07 jeżyki classic (4,5) LUZ JUTRZENKA.;PLN;11,7;23;KG;JUTRZENKA
1699604AA;97883756;08 jeżyki advocat (4,2) LUZ JUTRZENKA.;PLN;12,86;23;KG;JUTRZENKA
1699605;59003520;JEŻYKI CLASSIC 250g JUTRZENKA.;PLN;7,95;23;SZT;JUTRZENKA
1699605A;59003520;07 jeżyki classic 250g (12) JUTRZENKA.;PLN;2,89;23;SZT;JUTRZENKA
1699606A;59003520;07 jeżyki classic 250g (18) JUTRZENKA.;PLN;2,89;23;SZT;JUTRZENKA
1699607A;0;WN BAKALIE MIX 200g JUTRZENKA.;PLN;0;23;SZT;JUTRZENKA
1699610;59003940;07 ciaska korzenne familijne 200g JUTRZENKA.;PLN;0,7;23;SZT;JUTRZENKA
1699805;59003521;08 WAFLE FAMIL.kakao 180g JUTRZENKA.;PLN;1,2;23;SZT;JUTRZENKA
1699901;59003520;BN AKUKU! ŻELKI ŚWIĄTECZNE 100g JUTRZENKA.;PLN;1,62;23;SZT;JUTRZENKA
1699901A;59003520;08 BN AKUKU! ŻELKI ŚWIĄTECZNE 100g JUTRZENKA.;PLN;0,6;23;SZT;JUTRZENKA
1699991;0;STEND KONFEKCJONOWANY JEŻYKI 17,92 kg GOPLANA-JUTRZENKA.;PLN;394,48;23;SZT;GOPLANA
1699992;0;STEND PODEST KONF. FAMILIJNE 2GO 15,2 kg GOPLANA-JUTRZENKA.;PLN;530,8;23;SZT;GOPLANA
1699993;0;gratis!!! (karton) WAF. FAMILIJNE ŚM. 24x180g do stendu 2go GOPLANA-JUTRZENKA.;PLN;0,01;23;SZT;GOPLANA
1699994;59003521;STEND KONF. WAF. FAMILIJNE 29,68 kg GOPLANA-JUTRZENKA.;PLN;518,48;23;SZT;GOPLANA
1701001;59003520;BATON GRZEŚKI dark 50g GOPLANA-COLIAN;PLN;1,99;0;SZT;JUTRZENKA
1701005;59003520;BATON GRZEŚKI milk 50g GOPLANA-COLIAN;PLN;1,99;0;SZT;JUTRZENKA
1708001;59003940;WAF. GRZEŚKI W CZEKOLADZIE 36g GOPLANA-COLIAN;PLN;1,05;0;SZT;JUTRZENKA
1708002;59003940;WAF. GRZEŚKI TOFFI W CZEK. mlecznej !!! 36g GOPLANA-COLIAN;PLN;1,05;0;SZT;JUTRZENKA
1708003;59003940;WAF. GRZEŚKI ORZECHOWE W CZEK.36g GOPLANA-COLIAN;PLN;0,78;23;SZT;JUTRZENKA
1708006;59003940;WAF. GRZEŚKI posypane ARACHID. W CZEK. 35g GOPLANA-COLIAN;PLN;0,4;23;SZT;JUTRZENKA
1708006A;0;WAF. GRZEŚKI posypane ARACHID. W CZEK. 35g GOPLANA-COLIAN;PLN;0,01;23;SZT;JUTRZENKA
1708021;59003940;WAF. GRZEŚKI dark brown 40g GOPLANA-COLIAN;PLN;1,79;0;SZT;JUTRZENKA
1708022;59003940;WAF. GRZEŚKI peanut butter 40g GOPLANA-COLIAN;PLN;1,79;0;SZT;JUTRZENKA
1708101;59003940;WAF. GRZEŚKI KAKAO dz.na 6 26g GOPLANA-COLIAN;PLN;0,86;0;SZT;JUTRZENKA
1708151;59003940;WAF. GRZEŚKI SKRAJNIE FAJNE KAKAO 27g KALISZANKA.;PLN;0,29;23;SZT;KALISZANKA
1708159;59003940;WAF. mini GRZEŚKI W CZEK. 20g !!!! KALISZANKA.;PLN;0,58;23;SZT;JUTRZENKA
1708160;59003520;WAF. TYCI GRZEŚKI W CZEK. 140g GOPLANA-COLIAN;PLN;4,09;23;SZT;KALISZANKA
1708161;59003520;WAF. mleczne TYCI GRZEŚKI W CZEK. 140g GOPLANA-COLIAN;PLN;4,09;23;SZT;KALISZANKA
1708201;59003940;WAF. MEGA GRZEŚKI KAKAO W CZEKOLADZIE 48g GOPLANA-COLIAN;PLN;1,24;0;SZT;JUTRZENKA
1708202;59003940;WAF. MEGA GRZEŚKI TOFFI W CZEKOLADZIE 48g GOPLANA-COLIAN;PLN;1,24;0;SZT;JUTRZENKA
1708204;59003940;!!! WAF. MEGA GRZEŚKI mleczna czekolada KAKAO 48g GOPLANA-COLIAN;PLN;1,15;0;SZT;JUTRZENKA
1708205;59003940;WAF. MEGA GRZEŚKI mleczna czekolada ORZECH 48g GOPLANA-COLIAN;PLN;1,15;23;SZT;JUTRZENKA
1708301;59003940;WAF. MEGA GRZEŚKI KAKAO SUCHY 34g GOPLANA-COLIAN;PLN;1,06;0;SZT;JUTRZENKA
1708331;59003520;WAF. gofree GRZEŚKI CZEKOLADOWE Z ORZECH. 33g GOPLANA-COLIAN;PLN;1,31;0;SZT;JUTRZENKA
1708335;59003520;WAF. gofree GRZEŚKI WANILIOWO-ORZECH. 33g GOPLANA-COLIAN;PLN;1,31;0;SZT;JUTRZENKA
1708335A;59003520;WAF. gofree GRZEŚKI waniliowo-orzech 33g GOPLANA-COLIAN;PLN;1,05;0;SZT;JUTRZENKA
1708336;59003520;WAF. gofree GRZEŚKI TRUSKAWKA 35g GOPLANA-COLIAN;PLN;1,23;0;SZT;JUTRZENKA
1708337;59003520;WAF. gofree GRZEŚKI MANGO 35g GOPLANA-COLIAN;PLN;1,23;0;SZT;JUTRZENKA
1708338;59003520;WAF. gofree GRZEŚKI KWAŚNA CYTRYNA 31g GOPLANA-COLIAN;PLN;1,48;0;SZT;JUTRZENKA
1708339;59003520;WAF. gofree GRZEŚKI KOKOSIK SZTOSIK 31g GOPLANA-COLIAN;PLN;1,48;0;SZT;JUTRZENKA
1708501;59003940;WAFLE KAKAOWE (3,2) LUZ KALISZANKA.;PLN;27,39;0;KG;JUTRZENKA
1708501A;59003940;12 WAFLE KAKAOWE!!!!!(3,2) LUZ KALISZANKA.;PLN;9,38;0;KG;JUTRZENKA
1708983;59003940;STAND PODEST GRZEŚKI LOT 38,88 kg KALISZANKA.;PLN;1001,44;23;SZT;JUTRZENKA
1708984;0;STAND GRZEŚKI MIX 1 8 NYD 16,96 kg COLIAN;PLN;392,4;23;SZT;JUTRZENKA
1708985;0;STAND GRZEŚKI OKAZJE 14,13 kg COLIAN;PLN;773,92;23;SZT;JUTRZENKA
1708986;59003940;STAND GRZEŚKI MIX 20,393 kg COLIAN;PLN;413,38;23;SZT;JUTRZENKA
1708987;59003940;STAND PODEST GRZEŚKI CZEKOL & GOFREE 36,315 kg KALISZANKA.;PLN;827,37;23;SZT;JUTRZENKA
1708988;59003521;STAND NALAD. GRZEŚKI 2,451 kg KALISZANKA.;PLN;55,56;23;SZT;JUTRZENKA
1708990;59003940;STAND PODEST KONFEKCJON. GRZEŚKI 31,104 kg EURO GOPLANA-COLIAN;PLN;681,12;23;SZT;JUTRZENKA
1708991;0;STAND GRZEŚKI 36,288 kg GOPLANA-COLIAN;PLN;736,08;23;SZT;JUTRZENKA
1708995;59003940;STAND GRZEŚKI (GRZE+GOFREE) 24,51kg KALISZANKA.;PLN;589,3;23;SZT;KALISZANKA
1799801;59003940;WN WAF. GRZEŚKI POSYP.ORZECH. 35g KALISZANKA.;PLN;0,52;23;SZT;KALISZANKA
1840055;59056170;HELIO ORZECHY PISTACJOWE !!! 300g;PLN;13,93;8;SZT;HELIO
2201010;59011775;BAT. frutti di mare MLECZNY 38g VOBRO;PLN;1,34;23;SZT;VOBRO
2201011;59011775;BAT. frutti di mare ORZECHOWY 38g VOBRO;PLN;1,34;23;SZT;VOBRO
2201021;59011771;BAT. JAMAJKA 25g VOBRO;PLN;0,63;23;SZT;VOBRO
2201022;59011771;BAT. HALVI 25g VOBRO;PLN;0,51;23;SZT;VOBRO
2201023;59011771;BAT. MICHAŚ 25g VOBRO;PLN;0,4;23;SZT;VOBRO
2201023A;0;gratis!!! BAT. MICHAŚ 25g VOBRO;PLN;0,01;23;SZT;VOBRO
2201024;59011775;BAT. BROWNIE 28g VOBRO;PLN;0,56;23;SZT;VOBRO
2201025;59011775;BAT. CARAMELLI 28g VOBRO;PLN;0,56;23;SZT;VOBRO
2201026;59011771;BAT. TRUFLA 30g VOBRO;PLN;0,63;23;SZT;VOBRO
2201031;59011771;BAT. JAMAJKA 43g VOBRO;PLN;1,87;23;SZT;VOBRO
2201032;59011771;BAT. BROWNIE 48g VOBRO;PLN;1,87;23;SZT;VOBRO
2201033;59011771;BAT. POPCORN & CHOCOLATE 43g VOBRO;PLN;1,87;23;SZT;VOBRO
2202001;59011771;BOMB. FIORELLA 140g VOBRO;PLN;7,4;23;SZT;VOBRO
2202002;59011771;WN BOMB. FIORELLA 140g VOBRO;PLN;6,62;23;SZT;VOBRO
2202003;59011771;BOMB. DECIDELLA 165g VOBRO;PLN;8,69;23;SZT;VOBRO
2202004;59011771;BOMB. CHOCOLATES ROSES 145g VOBRO;PLN;6,09;23;SZT;VOBRO
2202004A;59011771;BOMB. CHOCOLATES ROSES PREZENT 103g VOBRO;PLN;5,9;23;SZT;VOBRO
2202005;59011771;BOMB. LOVINI 170g VOBRO;PLN;8,69;23;SZT;VOBRO
2202005B;59011771;komunia BOMB. LOVINI 170g VOBRO;PLN;7,39;23;SZT;VOBRO
2202005BB;59011771;BOMB. LOVINI 170g VOBRO;PLN;9,9;23;SZT;VOBRO
2202006;59011771;BOMB. CLASSIC 120g VOBRO;PLN;6,09;23;SZT;VOBRO
2202007;59011771;WN wielkanoc BOMB. CLASSIC 120g VOBRO;PLN;4,73;23;SZT;VOBRO
2202008;59011771;BOMB. KAMEA 250g VOBRO;PLN;10,45;23;SZT;VOBRO
2202009;59011771;BOMB. 2 DREAMS 280g VOBRO;PLN;8,01;23;SZT;VOBRO
2202010;59011771;BOMB. DOLCE AMORE 200g VOBRO;PLN;8,29;23;SZT;VOBRO
2202011;59011771;BOMB. PRIMA VERA 140g VOBRO;PLN;9,35;23;SZT;VOBRO
2202012;59011771;BOMB. PRIMA VERA 209g VOBRO;PLN;11,89;23;SZT;VOBRO
2202012A;59011771;komunia BOMB. PRIMA VERA 209g VOBRO;PLN;9,74;23;SZT;VOBRO
2202013;59011771;BOMB. HAZEL HILLS 172g VOBRO;PLN;8,69;23;SZT;VOBRO
2202015;59011771;BOMB. SWEET ROSES 206g VOBRO;PLN;9,69;23;SZT;VOBRO
2202017;59011771;BOMB. EXCELLENT PRALINES 330g VOBRO;PLN;13,13;23;SZT;VOBRO
2202020;59011771;BOMB. DELISSIMO PREZENT 195g VOBRO;PLN;19,62;23;SZT;VOBRO
2202021;59011771;BOMB. DELISSIMO ASSORTED 157g VOBRO;PLN;9,1;23;SZT;VOBRO
2202023;59011771;BOMB. DELISSIMO RÓŻE 250g VOBRO;PLN;11,99;23;SZT;VOBRO
2202025;59011771;BOMB. DELISSIMO DIAMENT 160g VOBRO;PLN;8,49;23;SZT;VOBRO
2202030;59011771;pudełko BOMB. DELISSIMO cocoa & dark chocolate 105g VOBRO;PLN;5,46;23;SZT;VOBRO
2202031;59011771;pudełko BOMB. DELISSIMO hazelnut & milk chocolate 105g VOBRO;PLN;5,46;23;SZT;VOBRO
2202032;59011771;pudełko BOMB. DELISSIMO milk & white chocolate 105g VOBRO;PLN;5,46;23;SZT;VOBRO
2202034;0;plastik BOMB. pralines mix PANNA COTTA&COFFEE&CREAM 290g VOBRO;PLN;18;23;SZT;VOBRO
2202035;59011771;BOMB. pralines PANNA COTTA 129g VOBRO;PLN;7,46;23;SZT;VOBRO
2202036;59011771;BOMB. pralines COFFEE & CREAM 127g VOBRO;PLN;7,46;23;SZT;VOBRO
2202036B;59011771;BOMB. pralines COCONUT & CARAMEL 125g VOBRO;PLN;7,8;23;SZT;VOBRO
2202037;59011771;BOMB. torebka pralines COCONUT & CARAMEL 195g VOBRO;PLN;9,24;23;SZT;VOBRO
2202038;59011771;BOMB. torebka pralines PANNA COTTA 200g VOBRO;PLN;9,9;23;SZT;VOBRO
2202039;59011771;BOMB. torebka pralines COFFEE & CREAM 197g VOBRO;PLN;9,9;23;SZT;VOBRO
2202040;59011771;BOMB. ADVOCAT 180g VOBRO;PLN;7,59;23;SZT;VOBRO
2202041;59011771;b i dz BOMB. ADVOCAT 180g VOBRO;PLN;7,59;23;SZT;VOBRO
2202045;59011775;BOMB. ADVOCAT 270g VOBRO;PLN;12,2;23;SZT;VOBRO
2202051;59011771;BOMB. SWEET DIAMONDS 300g VOBRO;PLN;14,99;23;SZT;VOBRO
2202061;59011771;BOMB. HAZELNUT PASSION prezent 196g VOBRO;PLN;12,9;23;SZT;VOBRO
2202062;59011771;BOMB. torebka HAZELNUT PASSION 182g VOBRO;PLN;10,2;23;SZT;VOBRO
2202063;59011771;BOMB. MARZIPAN PASSION prezent 180g VOBRO;PLN;15,77;23;SZT;VOBRO
2202101;59011771;BOMB. LOVE & CHERRY 198g VOBRO;PLN;12,7;23;SZT;VOBRO
2202104;59011771;BOMB. CHERRY PASSION kwiat 98g VOBRO;PLN;8,6;23;SZT;VOBRO
2202105;59011771;BOMB. CHERRY ROSSES 90g VOBRO;PLN;7,4;23;SZT;VOBRO
2202106;59011771;BOMB. PRALINES panna cotta,coffee,cream 98g VOBRO;PLN;7,1;23;SZT;VOBRO
2202107;59011775;BOMB. DOLCE ROSA tuba 96g VOBRO;PLN;7,43;23;SZT;VOBRO
2202108;59011771;BOMB. CHOCO PARTY 75g VOBRO;PLN;2,96;23;SZT;VOBRO
2202109;59011771;BOMB. CHERRY PASSION 126g VOBRO;PLN;6,6;23;SZT;VOBRO
2202110;59011771;BOMB. CHERRY PASSION 140g VOBRO;PLN;9,28;23;SZT;VOBRO
2202111;59011771;BOMB. CHERRY PARADISE 105g VOBRO;PLN;6,62;23;SZT;VOBRO
2202112;59011771;BOMB. CHERRY PARADISE 105g VOBRO;PLN;6,21;23;SZT;VOBRO
2202115;59011771;BOMB. WIŚNIE W LIKIERZE 290g VOBRO;PLN;16,69;23;SZT;VOBRO
2202116;59011771;BOMB. WIŚNIE W LIKIERZE 290g VOBRO;PLN;16,69;23;SZT;VOBRO
2202117;59011771;BOMB. CHERRY PASSION prezent 138g VOBRO;PLN;11,8;23;SZT;VOBRO
2202118;0;plastik BOMB. CHERRY PASSION 295g VOBRO;PLN;18;23;SZT;VOBRO
2202120;59011771;BOMB. LOVE & CHERRY (PUSZKA!!!) 290g VOBRO;PLN;30,25;23;SZT;VOBRO
2202121;59011771;b i dz BOMB. LOVE & CHERRY (PUSZKA!!!) 290g VOBRO;PLN;25,15;23;SZT;VOBRO
2202130;59011771;BOMB. CHERRY DIAMONDS 280g VOBRO;PLN;14,99;23;SZT;VOBRO
2202151;59011771;BOMB. kokarda CHOCO CRISPY COCOA & MILK 180g VOBRO;PLN;12,5;23;SZT;VOBRO
2202152;59011771;BOMB. kokarda CHERRY PASSION 210g VOBRO;PLN;12,5;23;SZT;VOBRO
2202200;59011771;BOMB. FRUTTI DI MARE 45g VOBRO;PLN;1,8;23;SZT;VOBRO
2202201;59011771;BOMB. FRUTTI DI MARE - PREZENT 185g VOBRO;PLN;17,67;23;SZT;VOBRO
2202205;59011771;BOMB. FRUTTI DI MARE white prezent 185g VOBRO;PLN;17,67;23;SZT;VOBRO
2202206;59011770;BOMB. FRUTTI DI MARE 185g VOBRO;PLN;12,67;23;SZT;VOBRO
2202207;0;BOMB. FRUTTI DI MARE 180g VOBRO;PLN;12,09;23;SZT;VOBRO
2202220;59011771;podełko BOMB. FRUTTI DI MARE 135g VOBRO;PLN;6,84;23;SZT;VOBRO
2202221;59011771;podełko BOMB. FRUTTI DI MARE CRUNCHY 130g VOBRO;PLN;6,84;23;SZT;VOBRO
2202247;59011771;BOMB. FRUTTI DI MARE CRUNCHY 205g VOBRO;PLN;10,15;23;SZT;VOBRO
2202248;59011775;BOMB. FRUTTI DI MARE CRUNCHY 205g VOBRO;PLN;10,58;23;SZT;VOBRO
2202248B;0;gratis!! czekoladowe BOMB. FRUTTI DI MARE CRUNCHY 205g VOBRO;PLN;0,01;23;SZT;VOBRO
2202249;59011771;BOMB. FRUTTI DI MARE 225g VOBRO;PLN;12,43;23;SZT;VOBRO
2202250;59011771;dz. matki BOMB. FRUTTI DI MARE 250g VOBRO;PLN;10,93;23;SZT;VOBRO
2202251;59011775;BOMB. FRUTTI DI MARE 350g VOBRO;PLN;15,99;23;SZT;VOBRO
2202252;59011771;komunia BOMB. FRUTTI DI MARE 350g VOBRO;PLN;13,81;23;SZT;VOBRO
2202253;59011771;BOMB. FRUTTI DI MARE 370g VOBRO;PLN;18;23;SZT;VOBRO
2202255;59011771;BOMB. FRUTTI DI MARE 345g prezent VOBRO;PLN;22,39;23;SZT;VOBRO
2202261;59011771;BOMB. FRUTTI DI MARE ( PUSZKA !!! )350g VOBRO;PLN;30,25;23;SZT;VOBRO
2202261B;59011771;b i dz BOMB. FRUTTI DI MARE ( PUSZKA !!! )350g VOBRO;PLN;25,15;23;SZT;VOBRO
2202262;59011771;BOMB. FRUTTI DI MARE 275g konik puszka VOBRO;PLN;15,38;23;SZT;VOBRO
2202701;59011771;s BOMB. PRALINES COCONUT&CARAMEL torebka 195g VOBRO;PLN;12,05;23;SZT;VOBRO
2202702;59011771;s BOMB. HAZELNUT PASSION 280g konik puszka VOBRO;PLN;22,09;23;SZT;VOBRO
2202703;59011771;s BOMB. DELISSIMO HAZELNUT&ALMOND 182g VOBRO;PLN;14,45;23;SZT;VOBRO
2202704;59011771;s BOMB. FRUTTI DI MARE prezent white 185g VOBRO;PLN;17,67;23;SZT;VOBRO
2202705;59011771;s BOMB. PRIMA VERA 140g VOBRO;PLN;9,24;23;SZT;VOBRO
2202706;59011771;s BOMB. FRUTTI DI MARE prezent 92g VOBRO;PLN;9,24;23;SZT;VOBRO
2202707;59011770;s BOMB. FRUTTI DI MARE 185g VOBRO;PLN;12,85;23;SZT;VOBRO
2202708;59011771;s BOMB. FRUTTI DI MARE 370g VOBRO;PLN;28,11;23;SZT;VOBRO
2202997;59011775;komunia STEND BOMB. 2023 13,23kg VOBRO;PLN;962;23;SZT;VOBRO
2202998;59011775;+;PLN;711,12;23;SZT;VOBRO
2202999;0;STEND BOMB. CHERRY ROSES 70x90g VOBRO;PLN;419,3;23;SZT;VOBRO
2204000;59011775;CUK. (1) TRUFLA DEKOROWANA LUZ VOBRO;PLN;10,99;23;KG;VOBRO
2204001;59011775;CUK. TRUFLA DEKOROWANA LUZ VOBRO;PLN;19,1;23;KG;VOBRO
2204001A;59011771;sklep CUK. TRUFLA DEKOROWANA LUZ VOBRO;PLN;7;23;KG;VOBRO
2204003;59011775;CUK. TRUFLA W BIAŁEJ CZEK. LUZ VOBRO;PLN;19,1;23;KG;VOBRO
2204004;59011775;CUK. CHOCO PARTY POMARAŃCZA LUZ VOBRO;PLN;15,6;23;KG;VOBRO
2204004C;59011775;CUK. CHOCO PARTY CHERRY LUZ VOBRO;PLN;13,6;23;KG;VOBRO
2204005;59011775;CUK. PIERNIKOWE Z NADZ. ŚLIWKOWYM LUZ VOBRO;PLN;8,5;23;KG;VOBRO
2204006;59011775;CUK. MIESZANKA DESERÓW LUZ VOBRO;PLN;15,8;23;KG;VOBRO
2204007;59011775;CUK. TOFFEES with COCOA cream (3) LUZ VOBRO;PLN;12,5;23;KG;VOBRO
2204007B;59011775;CUK. TOFFEES with COCOA cream (2,5) LUZ VOBRO;PLN;12,6;23;KG;VOBRO
2204008;59011775;CUK. TOFFEES with WHITE cream (2,5) LUZ VOBRO;PLN;12,6;23;KG;VOBRO
2204010;59011775;10 CUK. TOFFIVO LUZ VOBRO;PLN;8,6;23;KG;VOBRO
2204011;59011775;nowość CUK. NADZIEWANA TRUFLA (3) LUZ VOBRO;PLN;12,94;23;KG;VOBRO
2204012;59011775;CUK. NADZIEWANY MARCEPAN (3) LUZ VOBRO;PLN;13,75;23;KG;VOBRO
2204013;59011775;CUK. GRYZZZLI MILK (2,4) LUZ VOBRO;PLN;24,79;23;KG;VOBRO
2204015;59011775;CUK. MICHAŚ (3) LUZ VOBRO;PLN;12,2;23;KG;VOBRO
2204016;59011775;CUK. MICHAŚ BIAŁY LUZ VOBRO;PLN;9,5;23;KG;VOBRO
2204017;59011775;CUK. SŁONY KARMEL (3) LUZ VOBRO;PLN;19,1;23;KG;VOBRO
2204018;59011775;CUK. MARCEPANOWE W CZEK. LUZ VOBRO;PLN;12,95;23;KG;VOBRO
2204019;59011775;CUK. JAMAJKA KOKOSOWA LUZ VOBRO;PLN;19,1;23;KG;VOBRO
