ID_ASO;DATA_STANU;STAN;ID_JED;ID_PROD;WART_NETTO;ID_WALUTA
4099995;04.02.2024;0;SZT;STORCK;0;PLN
4099997;04.02.2024;0;SZT;STORCK;0;PLN
4099998;04.02.2024;0;SZT;STORCK;0;PLN
4099999;04.02.2024;0;SZT;STORCK;0;PLN
4104001;04.02.2024;0;KG;STORCK;0;PLN
4107001;04.02.2024;0;SZT;STORCK;0;PLN
4107011;04.02.2024;0;SZT;STORCK;0;PLN
4107021;04.02.2024;0;SZT;STORCK;0;PLN
4107022;04.02.2024;0;SZT;STORCK;0;PLN
4107501;04.02.2024;0;SZT;STORCK;0;PLN
4112001;04.02.2024;0;SZT;STORCK;0;PLN
4112002;04.02.2024;0;SZT;STORCK;0;PLN
4112011;04.02.2024;0;SZT;STORCK;0;PLN
4112012;04.02.2024;0;SZT;STORCK;0;PLN
4112021;04.02.2024;0;SZT;STORCK;0;PLN
5004001;04.02.2024;0;KG;ASTRA;0;PLN
6101026;04.02.2024;0;SZT;ROSHEN;0;PLN
6101027;04.02.2024;0;SZT;ROSHEN;0;PLN
6108202;04.02.2024;0;SZT;ROSHEN;0;PLN
6709011;04.02.2024;0;SZT;DR OETKER;0;PLN
6709012;04.02.2024;0;SZT;DR OETKER;0;PLN
6709013;04.02.2024;0;SZT;DR OETKER;0;PLN
6775001;04.02.2024;252;SZT;DR OETKER;451,08;PLN
6775001A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775002;04.02.2024;0;SZT;DR OETKER;0;PLN
6775002A;04.02.2024;79;SZT;DR OETKER;113,76;PLN
6775003;04.02.2024;148;SZT;DR OETKER;264,92;PLN
6775003A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775004;04.02.2024;216;SZT;DR OETKER;386,64;PLN
6775004A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775005;04.02.2024;5466;SZT;DR OETKER;7871,04;PLN
6775005A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775006;04.02.2024;172;SZT;DR OETKER;307,88;PLN
6775006A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775007;04.02.2024;82;SZT;DR OETKER;146,78;PLN
6775007A;04.02.2024;233;SZT;DR OETKER;335,52;PLN
6775008;04.02.2024;180;SZT;DR OETKER;322,2;PLN
6775008A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775009;04.02.2024;60;SZT;DR OETKER;107,4;PLN
6775009A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775010;04.02.2024;210;SZT;DR OETKER;375,9;PLN
6775010A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775011;04.02.2024;0;SZT;DR OETKER;0;PLN
6775011A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775012;04.02.2024;0;SZT;DR OETKER;0;PLN
6775012A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775101;04.02.2024;0;SZT;DR OETKER;0;PLN
6775102;04.02.2024;143;SZT;DR OETKER;255,97;PLN
6775501;04.02.2024;0;SZT;DR OETKER;0;PLN
6775502;04.02.2024;0;SZT;DR OETKER;0;PLN
6775503;04.02.2024;0;SZT;DR OETKER;0;PLN
6776001;04.02.2024;162;SZT;DR OETKER;155,52;PLN
6776002;04.02.2024;197;SZT;DR OETKER;189,12;PLN
6776003;04.02.2024;68;SZT;DR OETKER;65,28;PLN
6776004;04.02.2024;49;SZT;DR OETKER;47,04;PLN
6776005;04.02.2024;202;SZT;DR OETKER;193,92;PLN
6776006;04.02.2024;252;SZT;DR OETKER;241,92;PLN
6776007;04.02.2024;192;SZT;DR OETKER;184,32;PLN
6776008;04.02.2024;0;SZT;DR OETKER;0;PLN
6776101;04.02.2024;0;SZT;DR OETKER;0;PLN
6776102;04.02.2024;0;SZT;DR OETKER;0;PLN
6776103;04.02.2024;0;SZT;DR OETKER;0;PLN
6776151;04.02.2024;0;SZT;DR OETKER;0;PLN
6776152;04.02.2024;0;SZT;DR OETKER;0;PLN
6776153;04.02.2024;0;SZT;DR OETKER;0;PLN
6776154;04.02.2024;0;SZT;DR OETKER;0;PLN
6776155;04.02.2024;0;SZT;DR OETKER;0;PLN
6776201;04.02.2024;186;SZT;DR OETKER;210,18;PLN
6776202;04.02.2024;308;SZT;DR OETKER;348,04;PLN
6776203;04.02.2024;447;SZT;DR OETKER;505,11;PLN
6776204;04.02.2024;148;SZT;DR OETKER;167,24;PLN
6776205;04.02.2024;341;SZT;DR OETKER;385,33;PLN
6776206;04.02.2024;244;SZT;DR OETKER;275,72;PLN
6776207;04.02.2024;0;SZT;DR OETKER;0;PLN
6776231;04.02.2024;1;SZT;DR OETKER;1,54;PLN
6776232;04.02.2024;0;SZT;DR OETKER;0;PLN
6776233;04.02.2024;0;SZT;DR OETKER;0;PLN
6776234;04.02.2024;1;SZT;DR OETKER;1,54;PLN
6776235;04.02.2024;0;SZT;DR OETKER;0;PLN
6776237;04.02.2024;0;SZT;DR OETKER;0;PLN
6776238;04.02.2024;142;SZT;DR OETKER;173,24;PLN
6776239;04.02.2024;0;SZT;DR OETKER;0;PLN
6776251;04.02.2024;0;SZT;DR OETKER;0;PLN
6776252;04.02.2024;0;SZT;DR OETKER;0;PLN
6776253;04.02.2024;0;SZT;DR OETKER;0;PLN
6776254;04.02.2024;0;SZT;DR OETKER;0;PLN
6776255;04.02.2024;0;SZT;DR OETKER;0;PLN
6776271;04.02.2024;0;SZT;DR OETKER;0;PLN
6776272;04.02.2024;0;SZT;DR OETKER;0;PLN
6776273;04.02.2024;0;SZT;DR OETKER;0;PLN
6776274;04.02.2024;0;SZT;DR OETKER;0;PLN
6776301;04.02.2024;203;SZT;DR OETKER;312,62;PLN
6776302;04.02.2024;121;SZT;DR OETKER;186,34;PLN
6776303;04.02.2024;462;SZT;DR OETKER;711,48;PLN
6776304;04.02.2024;173;SZT;DR OETKER;266,42;PLN
6776305;04.02.2024;119;SZT;DR OETKER;183,26;PLN
6776306;04.02.2024;141;SZT;DR OETKER;217,14;PLN
6776307;04.02.2024;0;SZT;DR OETKER;0;PLN
6776308;04.02.2024;0;SZT;DR OETKER;0;PLN
6776321;04.02.2024;0;SZT;DR OETKER;0;PLN
6776323;04.02.2024;0;SZT;DR OETKER;0;PLN
6776326;04.02.2024;0;SZT;DR OETKER;0;PLN
6776501;04.02.2024;0;SZT;DR OETKER;0;PLN
6776502;04.02.2024;0;SZT;DR OETKER;0;PLN
6776503;04.02.2024;0;SZT;DR OETKER;0;PLN
6780001;04.02.2024;867;SZT;DR OETKER;919,02;PLN
6780002;04.02.2024;1057;SZT;DR OETKER;1120,42;PLN
6780003;04.02.2024;92;SZT;DR OETKER;97,52;PLN
6780004;04.02.2024;145;SZT;DR OETKER;153,7;PLN
6780005;04.02.2024;525;SZT;DR OETKER;619,5;PLN
6780006;04.02.2024;0;SZT;DR OETKER;0;PLN
6780007;04.02.2024;0;SZT;DR OETKER;0;PLN
6780011;04.02.2024;0;SZT;DR OETKER;0;PLN
6780012;04.02.2024;0;SZT;DR OETKER;0;PLN
6780013;04.02.2024;0;SZT;DR OETKER;0;PLN
6780071;04.02.2024;0;SZT;DR OETKER;0;PLN
6780072;04.02.2024;0;SZT;DR OETKER;0;PLN
6780073;04.02.2024;0;SZT;DR OETKER;0;PLN
6780081;04.02.2024;0;SZT;DR OETKER;0;PLN
6780082;04.02.2024;0;SZT;DR OETKER;0;PLN
6780083;04.02.2024;0;SZT;DR OETKER;0;PLN
6780101;04.02.2024;0;SZT;DR OETKER;0;PLN
6780102;04.02.2024;0;SZT;DR OETKER;0;PLN
6780103;04.02.2024;0;SZT;DR OETKER;0;PLN
6780121;04.02.2024;0;SZT;DR OETKER;0;PLN
6780122;04.02.2024;0;SZT;DR OETKER;0;PLN
6780123;04.02.2024;0;SZT;DR OETKER;0;PLN
6780124;04.02.2024;0;SZT;DR OETKER;0;PLN
6780131;04.02.2024;355;SZT;DR OETKER;528,95;PLN
6780132;04.02.2024;0;SZT;DR OETKER;0;PLN
6780133;04.02.2024;428;SZT;DR OETKER;637,72;PLN
6780134;04.02.2024;1;SZT;DR OETKER;1,49;PLN
6780141;04.02.2024;0;SZT;DR OETKER;0;PLN
6780142;04.02.2024;0;SZT;DR OETKER;0;PLN
6780143;04.02.2024;0;SZT;DR OETKER;0;PLN
6780144;04.02.2024;56;SZT;DR OETKER;71,12;PLN
6780145;04.02.2024;0;SZT;DR OETKER;0;PLN
6780146;04.02.2024;50;SZT;DR OETKER;63,5;PLN
6780161;04.02.2024;0;SZT;DR OETKER;0;PLN
6780162;04.02.2024;0;SZT;DR OETKER;0;PLN
6780163;04.02.2024;0;SZT;DR OETKER;0;PLN
6780164;04.02.2024;0;SZT;DR OETKER;0;PLN
6780171;04.02.2024;0;SZT;DR OETKER;0;PLN
6780172;04.02.2024;0;SZT;DR OETKER;0;PLN
6780173;04.02.2024;0;SZT;DR OETKER;0;PLN
6780191;04.02.2024;0;SZT;DR OETKER;0;PLN
6780192;04.02.2024;0;SZT;DR OETKER;0;PLN
6780193;04.02.2024;0;SZT;DR OETKER;0;PLN
6780201;04.02.2024;87;SZT;DR OETKER;377,58;PLN
6780202;04.02.2024;100;SZT;DR OETKER;434;PLN
6780203;04.02.2024;30;SZT;DR OETKER;130,2;PLN
6780204;04.02.2024;116;SZT;DR OETKER;503,44;PLN
6780205;04.02.2024;0;SZT;DR OETKER;0;PLN
6780206;04.02.2024;13;SZT;DR OETKER;56,42;PLN
6780208;04.02.2024;144;SZT;DR OETKER;624,96;PLN
6780210;04.02.2024;0;SZT;DR OETKER;0;PLN
6780211;04.02.2024;199;SZT;DR OETKER;863,66;PLN
6780250;04.02.2024;121;SZT;DR OETKER;377,52;PLN
6780251;04.02.2024;201;SZT;DR OETKER;627,12;PLN
6780252;04.02.2024;0;SZT;DR OETKER;0;PLN
6780253;04.02.2024;123;SZT;DR OETKER;383,76;PLN
6780254;04.02.2024;0;SZT;DR OETKER;0;PLN
6780255;04.02.2024;0;SZT;DR OETKER;0;PLN
6780256;04.02.2024;0;SZT;DR OETKER;0;PLN
6780257;04.02.2024;23;SZT;DR OETKER;71,76;PLN
6782001;04.02.2024;485;SZT;DR OETKER;339,5;PLN
6782001B;04.02.2024;0;SZT;DR OETKER;0;PLN
6782002;04.02.2024;0;SZT;DR OETKER;0;PLN
6782004;04.02.2024;767;SZT;DR OETKER;513,89;PLN
6782004B;04.02.2024;0;SZT;DR OETKER;0;PLN
6782005;04.02.2024;149;SZT;DR OETKER;171,35;PLN
6782008;04.02.2024;0;SZT;DR OETKER;0;PLN
6782010;04.02.2024;53;SZT;DR OETKER;66,78;PLN
6782011;04.02.2024;673;SZT;DR OETKER;767,22;PLN
6782011B;04.02.2024;68;SZT;DR OETKER;57,12;PLN
6782012;04.02.2024;2287;SZT;DR OETKER;2149,78;PLN
6782013;04.02.2024;0;SZT;DR OETKER;0;PLN
6782016;04.02.2024;400;SZT;DR OETKER;892;PLN
6782018;04.02.2024;0;SZT;DR OETKER;0;PLN
6782020;04.02.2024;733;SZT;DR OETKER;674,36;PLN
6782022;04.02.2024;0;SZT;DR OETKER;0;PLN
6782029;04.02.2024;0;SZT;DR OETKER;0;PLN
6782030;04.02.2024;17;SZT;DR OETKER;204,68;PLN
6782031;04.02.2024;194;SZT;DR OETKER;516,04;PLN
6782032;04.02.2024;0;SZT;DR OETKER;0;PLN
6782033;04.02.2024;0;SZT;DR OETKER;0;PLN
6782034;04.02.2024;0;SZT;DR OETKER;0;PLN
6782041;04.02.2024;0;SZT;DR OETKER;0;PLN
6782051;04.02.2024;0;SZT;DR OETKER;0;PLN
6782052;04.02.2024;108;SZT;DR OETKER;143,64;PLN
6782053;04.02.2024;234;SZT;DR OETKER;311,22;PLN
6782054;04.02.2024;324;SZT;DR OETKER;430,92;PLN
6782055;04.02.2024;210;SZT;DR OETKER;279,3;PLN
6782056;04.02.2024;288;SZT;DR OETKER;383,04;PLN
6782057;04.02.2024;198;SZT;DR OETKER;263,34;PLN
6782065;04.02.2024;197;SZT;DR OETKER;1134,72;PLN
6782066;04.02.2024;0;SZT;DR OETKER;0;PLN
6782067;04.02.2024;0;SZT;DR OETKER;0;PLN
6782068;04.02.2024;0;SZT;DR OETKER;0;PLN
6782101;04.02.2024;290;SZT;DR OETKER;614,8;PLN
6782101B;04.02.2024;0;SZT;DR OETKER;0;PLN
6782102;04.02.2024;143;SZT;DR OETKER;573,43;PLN
6782103;04.02.2024;175;SZT;DR OETKER;462;PLN
6782104;04.02.2024;41;SZT;DR OETKER;47,97;PLN
6782105;04.02.2024;0;SZT;DR OETKER;0;PLN
6782112;04.02.2024;0;SZT;DR OETKER;0;PLN
6782151;04.02.2024;215;SZT;DR OETKER;210,7;PLN
6782161;04.02.2024;0;SZT;DR OETKER;0;PLN
6782162;04.02.2024;0;SZT;DR OETKER;0;PLN
6782163;04.02.2024;0;SZT;DR OETKER;0;PLN
6782171;04.02.2024;111;SZT;DR OETKER;330,78;PLN
6782175;04.02.2024;121;SZT;DR OETKER;385,99;PLN
6782177;04.02.2024;141;SZT;DR OETKER;297,51;PLN
6782201;04.02.2024;52;SZT;DR OETKER;111,8;PLN
6782204;04.02.2024;186;SZT;DR OETKER;215,76;PLN
6782205;04.02.2024;0;SZT;DR OETKER;0;PLN
6782207;04.02.2024;0;SZT;DR OETKER;0;PLN
6782215;04.02.2024;0;SZT;DR OETKER;0;PLN
6782524;04.02.2024;0;SZT;DR OETKER;0;PLN
6783001;04.02.2024;0;SZT;DR OETKER;0;PLN
6783002;04.02.2024;118;SZT;DR OETKER;233,64;PLN
6783010;04.02.2024;298;SZT;DR OETKER;542,36;PLN
6783011;04.02.2024;81;SZT;DR OETKER;147,42;PLN
6783012;04.02.2024;54;SZT;DR OETKER;98,28;PLN
6783013;04.02.2024;0;SZT;DR OETKER;0;PLN
6783014;04.02.2024;0;SZT;DR OETKER;0;PLN
6783017;04.02.2024;0;SZT;DR OETKER;0;PLN
6783018;04.02.2024;80;SZT;DR OETKER;145,6;PLN
6783021;04.02.2024;30;SZT;DR OETKER;66,6;PLN
6783022;04.02.2024;19;SZT;DR OETKER;42,18;PLN
6783023;04.02.2024;31;SZT;DR OETKER;68,82;PLN
6783024;04.02.2024;26;SZT;DR OETKER;57,72;PLN
6783025;04.02.2024;0;SZT;DR OETKER;0;PLN
6783041;04.02.2024;0;SZT;DR OETKER;0;PLN
6783042;04.02.2024;0;SZT;DR OETKER;0;PLN
6783051;04.02.2024;0;SZT;DR OETKER;0;PLN
6784001;04.02.2024;0;SZT;DR OETKER;0;PLN
6784002;04.02.2024;0;SZT;DR OETKER;0;PLN
6785001;04.02.2024;0;SZT;DR OETKER;0;PLN
6785002;04.02.2024;44;SZT;DR OETKER;425,48;PLN
6785003;04.02.2024;16;SZT;DR OETKER;154,88;PLN
6785010;04.02.2024;44;SZT;DR OETKER;312,4;PLN
6785021;04.02.2024;101;SZT;DR OETKER;738,31;PLN
6785022;04.02.2024;28;SZT;DR OETKER;232,12;PLN
6785023;04.02.2024;0;SZT;DR OETKER;0;PLN
6785024;04.02.2024;28;SZT;DR OETKER;204,68;PLN
6785024B;04.02.2024;1;SZT;DR OETKER;7,93;PLN
6785025;04.02.2024;0;SZT;DR OETKER;0;PLN
6785026;04.02.2024;0;SZT;DR OETKER;0;PLN
6785027;04.02.2024;0;SZT;DR OETKER;0;PLN
6785028;04.02.2024;31;SZT;DR OETKER;256,99;PLN
6785029;04.02.2024;0;SZT;DR OETKER;0;PLN
6785041;04.02.2024;13;SZT;DR OETKER;107,77;PLN
6785042;04.02.2024;17;SZT;DR OETKER;140,93;PLN
6785043;04.02.2024;0;SZT;DR OETKER;0;PLN
6785061;04.02.2024;0;SZT;DR OETKER;0;PLN
6785062;04.02.2024;0;SZT;DR OETKER;0;PLN
6785063;04.02.2024;0;SZT;DR OETKER;0;PLN
6785064;04.02.2024;0;SZT;DR OETKER;0;PLN
6785068;04.02.2024;19;SZT;DR OETKER;76,76;PLN
6785069;04.02.2024;90;SZT;DR OETKER;363,6;PLN
6785071;04.02.2024;4;SZT;DR OETKER;30,44;PLN
6785072;04.02.2024;0;SZT;DR OETKER;0;PLN
6785091;04.02.2024;8;SZT;DR OETKER;48,4;PLN
6785092;04.02.2024;7;SZT;DR OETKER;42,35;PLN
6785111;04.02.2024;0;SZT;DR OETKER;0;PLN
6785112;04.02.2024;0;SZT;DR OETKER;0;PLN
6785113;04.02.2024;0;SZT;DR OETKER;0;PLN
6785118;04.02.2024;0;SZT;DR OETKER;0;PLN
6785119;04.02.2024;0;SZT;DR OETKER;0;PLN
6785121;04.02.2024;0;SZT;DR OETKER;0;PLN
6785122;04.02.2024;14;SZT;DR OETKER;84,7;PLN
6785123;04.02.2024;0;SZT;DR OETKER;0;PLN
6785124;04.02.2024;0;SZT;DR OETKER;0;PLN
6785161;04.02.2024;0;SZT;DR OETKER;0;PLN
6785162;04.02.2024;0;SZT;DR OETKER;0;PLN
6785163;04.02.2024;37;SZT;DR OETKER;293,78;PLN
6785164;04.02.2024;0;SZT;DR OETKER;0;PLN
6785191;04.02.2024;114;SZT;DR OETKER;1048,8;PLN
6785192;04.02.2024;0;SZT;DR OETKER;0;PLN
6785193;04.02.2024;0;SZT;DR OETKER;0;PLN
6785221;04.02.2024;140;SZT;DR OETKER;863,8;PLN
6785222;04.02.2024;0;SZT;DR OETKER;0;PLN
6785225;04.02.2024;0;SZT;DR OETKER;0;PLN
6785231;04.02.2024;0;SZT;DR OETKER;0;PLN
6785235;04.02.2024;0;SZT;DR OETKER;0;PLN
6785236;04.02.2024;0;SZT;DR OETKER;0;PLN
6785237;04.02.2024;0;SZT;DR OETKER;0;PLN
6785238;04.02.2024;0;SZT;DR OETKER;0;PLN
6785241;04.02.2024;0;SZT;DR OETKER;0;PLN
6785242;04.02.2024;0;SZT;DR OETKER;0;PLN
6785243;04.02.2024;0;SZT;DR OETKER;0;PLN
6786031;04.02.2024;141;SZT;DR OETKER;472,35;PLN
6786032;04.02.2024;114;SZT;DR OETKER;381,9;PLN
6786033;04.02.2024;118;SZT;DR OETKER;395,3;PLN
6786034;04.02.2024;0;SZT;DR OETKER;0;PLN
6786035;04.02.2024;0;SZT;DR OETKER;0;PLN
6786036;04.02.2024;0;SZT;DR OETKER;0;PLN
6786089;04.02.2024;7;SZT;DR OETKER;18,62;PLN
6786090;04.02.2024;0;SZT;DR OETKER;0;PLN
6786091;04.02.2024;0;SZT;DR OETKER;0;PLN
6786092;04.02.2024;7;SZT;DR OETKER;18,62;PLN
6786093;04.02.2024;14;SZT;DR OETKER;37,24;PLN
6786094;04.02.2024;9;SZT;DR OETKER;23,94;PLN
6786095;04.02.2024;0;SZT;DR OETKER;0;PLN
6786096;04.02.2024;0;SZT;DR OETKER;0;PLN
6786097;04.02.2024;0;SZT;DR OETKER;0;PLN
6786105;04.02.2024;0;SZT;DR OETKER;0;PLN
6786106;04.02.2024;0;SZT;DR OETKER;0;PLN
6786107;04.02.2024;0;SZT;DR OETKER;0;PLN
6786110;04.02.2024;0;SZT;DR OETKER;0;PLN
6786120;04.02.2024;0;SZT;DR OETKER;0;PLN
6786121;04.02.2024;2;SZT;DR OETKER;6,04;PLN
6786122;04.02.2024;32;SZT;DR OETKER;96,64;PLN
6786123;04.02.2024;15;SZT;DR OETKER;51,45;PLN
6786124;04.02.2024;0;SZT;DR OETKER;0;PLN
6786129;04.02.2024;0;SZT;DR OETKER;0;PLN
6786130;04.02.2024;0;SZT;DR OETKER;0;PLN
6786131;04.02.2024;0;SZT;DR OETKER;0;PLN
6786132;04.02.2024;0;SZT;DR OETKER;0;PLN
6786151;04.02.2024;0;SZT;DR OETKER;0;PLN
6786152;04.02.2024;18;SZT;DR OETKER;95,94;PLN
6786153;04.02.2024;0;SZT;DR OETKER;0;PLN
6786154;04.02.2024;0;SZT;DR OETKER;0;PLN
6786155;04.02.2024;0;SZT;DR OETKER;0;PLN
6786156;04.02.2024;0;SZT;DR OETKER;0;PLN
6786157;04.02.2024;10;SZT;DR OETKER;93,8;PLN
6786158;04.02.2024;0;SZT;DR OETKER;0;PLN
6786159;04.02.2024;0;SZT;DR OETKER;0;PLN
6786160;04.02.2024;0;SZT;DR OETKER;0;PLN
6786161;04.02.2024;0;SZT;DR OETKER;0;PLN
6786162;04.02.2024;11;SZT;DR OETKER;87,67;PLN
6786163;04.02.2024;0;SZT;DR OETKER;0;PLN
6786164;04.02.2024;0;SZT;DR OETKER;0;PLN
6786165;04.02.2024;0;SZT;DR OETKER;0;PLN
6786166;04.02.2024;0;SZT;DR OETKER;0;PLN
6786167;04.02.2024;0;SZT;DR OETKER;0;PLN
6786168;04.02.2024;15;SZT;DR OETKER;140,7;PLN
6786169;04.02.2024;0;SZT;DR OETKER;0;PLN
6786170;04.02.2024;0;SZT;DR OETKER;0;PLN
6786171;04.02.2024;0;SZT;DR OETKER;0;PLN
6786172;04.02.2024;8;SZT;DR OETKER;75,92;PLN
6786181;04.02.2024;0;SZT;DR OETKER;0;PLN
6786182;04.02.2024;0;SZT;DR OETKER;0;PLN
6786183;04.02.2024;0;SZT;DR OETKER;0;PLN
6786184;04.02.2024;0;SZT;DR OETKER;0;PLN
6786185;04.02.2024;0;SZT;DR OETKER;0;PLN
6786186;04.02.2024;0;SZT;DR OETKER;0;PLN
6786187;04.02.2024;0;SZT;DR OETKER;0;PLN
6786188;04.02.2024;4;SZT;DR OETKER;35,32;PLN
6786190;04.02.2024;0;SZT;DR OETKER;0;PLN
6786191;04.02.2024;0;SZT;DR OETKER;0;PLN
6786192;04.02.2024;0;SZT;DR OETKER;0;PLN
6786193;04.02.2024;0;SZT;DR OETKER;0;PLN
6786194;04.02.2024;4;SZT;DR OETKER;27,52;PLN
6786195;04.02.2024;0;SZT;DR OETKER;0;PLN
6786196;04.02.2024;0;SZT;DR OETKER;0;PLN
6786197;04.02.2024;0;SZT;DR OETKER;0;PLN
6786198;04.02.2024;0;SZT;DR OETKER;0;PLN
6786199;04.02.2024;0;SZT;DR OETKER;0;PLN
6786210;04.02.2024;0;SZT;DR OETKER;0;PLN
6786211;04.02.2024;0;SZT;DR OETKER;0;PLN
6786212;04.02.2024;0;SZT;DR OETKER;0;PLN
6786213;04.02.2024;0;SZT;DR OETKER;0;PLN
6786214;04.02.2024;0;SZT;DR OETKER;0;PLN
6786215;04.02.2024;0;SZT;DR OETKER;0;PLN
6786219;04.02.2024;0;SZT;DR OETKER;0;PLN
6786220;04.02.2024;0;SZT;DR OETKER;0;PLN
6786221;04.02.2024;114;SZT;DR OETKER;559,74;PLN
6786221B;04.02.2024;0;SZT;DR OETKER;0;PLN
6786222;04.02.2024;0;SZT;DR OETKER;0;PLN
6786223;04.02.2024;27;SZT;DR OETKER;80,46;PLN
6786224;04.02.2024;0;SZT;DR OETKER;0;PLN
6786241;04.02.2024;0;SZT;DR OETKER;0;PLN
6786251;04.02.2024;0;SZT;DR OETKER;0;PLN
6786252;04.02.2024;0;SZT;DR OETKER;0;PLN
6786253;04.02.2024;0;SZT;DR OETKER;0;PLN
6786254;04.02.2024;0;SZT;DR OETKER;0;PLN
6786269;04.02.2024;0;SZT;DR OETKER;0;PLN
6786270;04.02.2024;0;SZT;DR OETKER;0;PLN
6786281;04.02.2024;81;SZT;DR OETKER;283,5;PLN
6786282;04.02.2024;66;SZT;DR OETKER;231;PLN
6786283;04.02.2024;73;SZT;DR OETKER;255,5;PLN
6786284;04.02.2024;60;SZT;DR OETKER;210;PLN
6786301;04.02.2024;16;SZT;DR OETKER;90,88;PLN
6786302;04.02.2024;0;SZT;DR OETKER;0;PLN
6786303;04.02.2024;0;SZT;DR OETKER;0;PLN
6786304;04.02.2024;0;SZT;DR OETKER;0;PLN
6786305;04.02.2024;0;SZT;DR OETKER;0;PLN
6786306;04.02.2024;0;SZT;DR OETKER;0;PLN
6786307;04.02.2024;0;SZT;DR OETKER;0;PLN
6786308;04.02.2024;0;SZT;DR OETKER;0;PLN
6786309;04.02.2024;0;SZT;DR OETKER;0;PLN
6786310;04.02.2024;0;SZT;DR OETKER;0;PLN
6786351;04.02.2024;0;SZT;DR OETKER;0;PLN
6799050;04.02.2024;0;SZT;DR OETKER;0;PLN
6799054;04.02.2024;0;SZT;DR OETKER;0;PLN
6799067;04.02.2024;0;SZT;DR OETKER;0;PLN
6799074;04.02.2024;0;SZT;DR OETKER;0;PLN
6799075;04.02.2024;0;SZT;DR OETKER;0;PLN
6799076;04.02.2024;0;SZT;DR OETKER;0;PLN
6799077;04.02.2024;0;SZT;DR OETKER;0;PLN
6799078;04.02.2024;0;SZT;DR OETKER;0;PLN
6799079;04.02.2024;0;SZT;DR OETKER;0;PLN
6799080;04.02.2024;0;SZT;DR OETKER;0;PLN
6799081;04.02.2024;0;SZT;DR OETKER;0;PLN
6799082;04.02.2024;0;SZT;DR OETKER;0;PLN
6799083;04.02.2024;0;SZT;DR OETKER;0;PLN
6799084;04.02.2024;0;SZT;DR OETKER;0;PLN
6799085;04.02.2024;0;SZT;DR OETKER;0;PLN
6799086;04.02.2024;0;SZT;DR OETKER;0;PLN
6799087;04.02.2024;0;SZT;DR OETKER;0;PLN
6799088;04.02.2024;0;SZT;DR OETKER;0;PLN
6799089;04.02.2024;0;SZT;DR OETKER;0;PLN
6799090;04.02.2024;0;SZT;DR OETKER;0;PLN
6799091;04.02.2024;0;SZT;DR OETKER;0;PLN
6799092;04.02.2024;0;SZT;DR OETKER;0;PLN
6799093;04.02.2024;0;SZT;DR OETKER;0;PLN
6799095;04.02.2024;0;SZT;DR OETKER;0;PLN
6799096;04.02.2024;0;SZT;DR OETKER;0;PLN
6799099;04.02.2024;0;SZT;DR OETKER;0;PLN
6799100;04.02.2024;0;SZT;DR OETKER;0;PLN
6799101;04.02.2024;0;SZT;DR OETKER;0;PLN
6799102;04.02.2024;0;SZT;DR OETKER;0;PLN
6799103;04.02.2024;0;SZT;DR OETKER;0;PLN
6799104;04.02.2024;0;SZT;DR OETKER;0;PLN
6799105;04.02.2024;0;SZT;DR OETKER;0;PLN
6799106;04.02.2024;0;SZT;DR OETKER;0;PLN
6799107;04.02.2024;0;SZT;DR OETKER;0;PLN
6799108;04.02.2024;0;SZT;DR OETKER;0;PLN
6799109;04.02.2024;0;SZT;DR OETKER;0;PLN
6799110;04.02.2024;0;SZT;DR OETKER;0;PLN
6799111;04.02.2024;0;SZT;DR OETKER;0;PLN
6799112;04.02.2024;0;SZT;DR OETKER;0;PLN
6799113;04.02.2024;0;SZT;DR OETKER;0;PLN
6799114;04.02.2024;0;SZT;DR OETKER;0;PLN
6799115;04.02.2024;0;SZT;DR OETKER;0;PLN
6799116;04.02.2024;0;SZT;DR OETKER;0;PLN
6799117;04.02.2024;0;SZT;DR OETKER;0;PLN
6799118;04.02.2024;0;SZT;DR OETKER;0;PLN
6799121;04.02.2024;0;SZT;DR OETKER;0;PLN
6799122;04.02.2024;0;SZT;DR OETKER;0;PLN
6799123;04.02.2024;0;SZT;DR OETKER;0;PLN
6799124;04.02.2024;0;SZT;DR OETKER;0;PLN
6799125;04.02.2024;0;SZT;DR OETKER;0;PLN
6799126;04.02.2024;0;SZT;DR OETKER;0;PLN
6799127;04.02.2024;0;SZT;DR OETKER;0;PLN
6799128;04.02.2024;0;SZT;DR OETKER;0;PLN
6799129;04.02.2024;0;SZT;DR OETKER;0;PLN
6799130;04.02.2024;0;SZT;DR OETKER;0;PLN
6799131;04.02.2024;0;SZT;DR OETKER;0;PLN
6799132;04.02.2024;0;SZT;DR OETKER;0;PLN
6799133;04.02.2024;0;SZT;DR OETKER;0;PLN
6799134;04.02.2024;1;SZT;DR OETKER;690,24;PLN
9108007;04.02.2024;0;SZT;JUTRZENKA;0;PLN
9108042;04.02.2024;0;SZT;JUTRZENKA;0;PLN
